lon	lat	zip
-81.965	41.040	44254
-84.055	43.603	48611
-122.433	47.144	98444
-80.160	26.010	33020
-76.885	40.260	17101
-88.255	41.736	60504
-95.877	35.933	74008
-90.335	40.018	62618
-103.884	42.688	69346
-78.474	38.916	22664
-76.483	38.970	21403
-111.747	40.378	84062
-85.620	45.128	49670
-91.742	32.459	71269
-83.808	34.035	30011
-80.656	41.082	44507
-76.642	39.287	21223
-82.455	27.975	33603
-93.557	39.819	64601
-70.801	42.030	2359
-121.835	37.256	95123
-70.192	44.097	4240
-73.116	40.863	11755
-71.105	42.327	2120
-86.686	33.691	35126
-99.428	27.528	78043
-76.601	39.391	21286
-79.381	36.598	24540
-72.743	43.535	5056
-84.362	39.528	45042
-77.464	37.594	23227
-81.367	28.545	32801
-78.839	40.981	15767
-117.365	34.201	92407
-72.977	41.500	6712
-88.201	42.882	53103
-79.110	34.596	28359
-82.521	36.539	37664
-74.798	39.963	8048
-75.103	39.904	8104
-88.098	41.530	60435
-117.698	34.070	91763
-95.977	36.202	74106
-85.006	41.942	49036
-76.287	39.970	17584
-98.670	31.555	76864
-85.624	42.927	49506
-82.235	36.340	37644
-118.100	34.012	90640
-84.932	36.428	38556
-112.231	33.530	85303
-114.942	42.923	83314
-73.994	40.622	11204
-87.974	41.782	60559
-98.006	26.184	78596
-117.235	33.936	92553
-87.718	41.892	60624
-76.029	40.150	17581
-83.323	42.349	48185
-117.971	33.655	92646
-95.104	29.581	77058
-78.935	35.037	28309
-97.399	27.692	78209
-102.363	31.880	79760
-73.542	40.730	11554
-88.109	44.516	54313
-88.224	40.112	61801
-87.754	41.906	60651
-84.784	43.587	48858
-84.551	33.879	30082
-76.524	41.963	18810
-117.124	32.734	92104
-81.451	40.955	44232
-163.725	62.089	99632
-116.871	33.025	92065
-117.566	34.101	91730
-76.520	39.151	21122
-82.882	34.108	30635
-83.884	33.829	30052
-88.833	44.979	54150
-81.903	40.833	44677
-76.991	38.931	20017
-82.664	35.532	28715
-82.537	28.436	34609
-68.783	44.797	4401
-71.126	42.286	2131
-116.692	43.640	83605
-149.733	61.212	99506
-85.622	38.147	40228
-122.206	47.881	98208
-87.768	41.590	60477
-110.841	32.199	85710
-112.012	33.484	85018
-82.129	26.451	33957
-121.334	38.007	95207
-118.233	33.926	90059
-95.567	29.675	77099
-75.108	40.120	19046
-123.149	44.072	97402
-118.067	37.666	89010
-71.178	43.040	3077
-117.234	33.799	92570
-73.869	40.948	10701
-86.197	41.658	46544
-88.093	41.578	60434
-73.581	42.906	12154
-92.092	34.277	71602
-117.110	32.911	91914
-93.885	41.606	50263
-75.224	40.270	18914
-88.870	38.257	62864
-85.828	38.325	47150
-74.950	40.182	19053
-85.914	39.748	46163
-157.969	21.395	96782
-101.831	35.255	79108
-73.709	40.632	11598
-117.375	33.946	92506
-82.408	29.655	32607
-74.230	40.510	10307
-83.365	42.505	48334
-81.526	41.442	44128
-111.935	33.383	85282
-87.932	43.141	53209
-122.224	45.374	97055
-109.677	31.599	85617
-119.761	36.830	93710
-92.634	44.843	54022
-84.614	37.105	42503
-75.309	40.013	19041
-95.568	29.636	77477
-88.868	34.315	38826
-86.195	32.564	36092
-74.214	40.149	7731
-81.606	41.540	44108
-93.176	30.242	70615
-122.755	44.916	97381
-72.547	42.116	1109
-122.267	37.800	94607
-122.325	47.541	98108
-75.238	40.052	19128
-73.813	40.816	10465
-87.485	31.773	36751
-103.136	32.727	88240
-122.273	37.863	94703
-75.570	39.981	19380
-81.379	28.382	32824
-83.956	35.767	37804
-117.118	32.751	92104
-90.559	41.478	61201
-73.111	41.810	6790
-105.014	39.672	80110
-117.240	32.954	92130
-88.578	34.273	38857
-85.655	44.971	49682
-117.589	47.644	99001
-85.139	35.110	37341
-98.616	29.557	78249
-84.516	33.881	30080
-79.968	40.599	15044
-80.203	25.880	33168
-95.660	29.971	77429
-97.513	38.086	67056
-96.877	41.719	68633
-106.947	39.643	81637
-72.459	42.172	1056
-88.023	42.342	60030
-123.448	40.617	96046
-122.002	47.868	98272
-88.343	41.773	60506
-73.465	41.394	6810
-84.182	33.686	30038
-97.897	31.129	76522
-89.217	43.180	53590
-84.939	34.794	30721
-94.228	39.337	64024
-82.477	27.352	34235
-82.125	29.218	34479
-73.207	44.476	5401
-78.896	42.960	14207
-84.460	39.202	45237
-96.684	32.939	75081
-94.468	38.809	64083
-123.718	41.982	95531
-77.031	39.046	20902
-121.863	37.659	94566
-119.709	36.331	93230
-76.414	37.049	23666
-79.070	38.138	24401
-79.997	41.568	16314
-111.756	32.879	85714
-95.524	35.468	74426
-89.865	37.723	63775
-81.989	27.113	34266
-95.734	39.032	66604
-87.502	41.680	46394
-75.660	40.043	19341
-74.472	40.889	7834
-93.993	31.150	75931
-122.044	37.944	94519
-95.363	29.705	77021
-73.798	40.700	11451
-108.754	44.755	82435
-97.905	30.196	78739
-97.826	26.153	78559
-86.051	40.066	46062
-77.876	36.780	23868
-96.862	32.720	75233
-80.169	25.938	33162
-76.031	43.067	13057
-88.037	43.017	53214
-107.764	38.152	81432
-98.418	29.631	78259
-80.123	25.871	33141
-90.588	34.219	38614
-111.814	33.397	85204
-79.407	36.596	24540
-81.736	30.414	32219
-84.172	39.720	45419
-82.701	41.246	44847
-108.859	42.997	82514
-90.650	34.539	72390
-122.495	45.613	98683
-118.790	45.650	97801
-96.925	32.736	75211
-94.439	36.647	64831
-95.429	29.847	77056
-112.085	33.384	85041
-95.115	39.587	66002
-94.523	39.196	64119
-88.192	41.969	60103
-97.690	30.490	78681
-115.183	36.232	89032
-80.019	33.884	29162
-122.051	47.399	98038
-81.123	35.087	29710
-83.876	43.591	48708
-77.476	37.491	23224
-119.359	36.229	93274
-157.859	67.085	99786
-76.432	37.123	23693
-83.330	42.394	48154
-121.464	38.534	95820
-82.350	36.317	37601
-97.391	32.729	76107
-86.824	33.544	35234
-83.827	43.070	48433
-90.563	40.128	62681
-79.457	33.757	29554
-96.806	41.929	68788
-84.063	37.217	40729
-94.410	39.216	64068
-111.930	41.102	84040
-77.830	35.055	28508
-80.248	26.038	33024
-95.303	29.660	77061
-96.724	45.872	57260
-96.090	36.144	74063
-92.240	38.570	65110
-89.500	37.629	62942
-93.271	44.643	55044
-87.968	42.095	60004
-119.756	38.962	89423
-94.337	35.459	72956
-108.434	45.856	59105
-73.927	40.755	11106
-117.875	33.917	92821
-118.033	33.918	90604
-83.957	37.027	40744
-74.992	40.005	8077
-117.027	32.703	92114
-96.833	32.684	75232
-117.839	33.902	92886
-97.207	46.905	58012
-118.020	34.568	93552
-119.736	39.598	89436
-81.330	41.718	44060
-97.372	32.761	76107
-72.647	41.852	6095
-87.668	41.738	60620
-94.310	37.173	64836
-87.648	41.727	60620
-84.989	41.219	46765
-117.746	33.984	91709
-93.215	37.004	65721
-90.577	46.134	54527
-71.076	42.324	2119
-73.390	41.479	6804
-86.711	33.582	35206
-76.783	40.320	17112
-91.046	33.227	38723
-95.205	39.006	66044
-97.628	26.029	78586
-118.373	33.961	90301
-97.741	30.265	78701
-73.152	40.855	11767
-70.247	43.636	4106
-71.162	42.271	2132
-98.316	31.464	76880
-121.992	37.976	94521
-110.116	48.180	59520
-118.465	34.166	91411
-110.996	48.519	59522
-93.069	44.928	55107
-123.187	40.553	96041
-106.523	35.083	87123
-111.564	33.408	85220
-84.233	43.770	48642
-113.602	33.774	85348
-94.170	35.631	72946
-72.627	42.691	1301
-88.107	43.290	53037
-96.771	33.097	75025
-76.962	39.400	21784
-111.451	36.914	86040
-89.169	45.797	54562
-112.265	46.273	59631
-76.814	38.980	20769
-122.017	37.363	94086
-75.661	42.941	13408
-75.114	40.069	19027
-95.069	30.340	77327
-122.172	47.592	98005
-120.839	37.497	95380
-85.509	31.315	36350
-78.682	41.505	15845
-122.311	37.537	94403
-118.300	33.961	90062
-75.817	40.285	19508
-92.345	34.674	72209
-79.936	40.555	15116
-118.414	34.179	91401
-83.925	43.407	48601
-72.308	41.954	6076
-122.744	38.449	95401
-94.657	39.067	66106
-78.763	39.342	26757
-75.330	41.037	18372
-116.955	32.798	92020
-87.321	35.249	38464
-81.460	40.494	44663
-79.930	37.227	24014
-81.093	32.076	31412
-92.538	44.078	55901
-119.135	36.297	93221
-80.033	40.343	15102
-80.005	40.356	15236
-97.156	32.853	76021
-88.173	38.989	62448
-103.231	38.067	81054
-90.504	41.555	52722
-97.456	35.218	73069
-93.655	35.430	72832
-117.525	42.914	97902
-89.457	39.422	62546
-85.667	41.835	49042
-98.844	42.911	68722
-87.680	41.848	60608
-98.143	44.486	57350
-73.474	40.691	11758
-81.669	38.352	25303
-102.406	34.822	79045
-83.064	40.031	43220
-97.832	30.229	78709
-73.984	40.947	7628
-83.068	42.324	48216
-89.943	34.941	38672
-112.108	33.476	85009
-119.834	36.353	93245
-105.969	41.742	82083
-88.269	44.279	54130
-82.870	40.245	43074
-120.404	46.583	98901
-120.930	37.671	95355
-80.125	25.864	33141
-92.332	34.757	72205
-95.957	41.295	68111
-118.067	33.966	90606
-87.860	42.385	60087
-75.380	39.997	19073
-90.509	43.982	54660
-117.336	34.521	92394
-73.859	40.694	11421
-75.530	39.749	19802
-87.671	41.827	60609
-85.373	43.085	48809
-87.982	43.051	53208
-117.329	34.077	92324
-82.426	35.270	28726
-90.104	38.568	62207
-94.771	41.450	50020
-73.888	40.815	10474
-111.886	40.408	84043
-76.994	38.922	20018
-79.209	37.397	24501
-74.070	40.231	7753
-77.640	37.447	23112
-123.226	39.262	95470
-88.578	47.127	49930
-93.481	44.981	55447
-74.248	41.005	7436
-114.337	48.368	59937
-84.094	35.941	37923
-77.821	36.038	27809
-74.087	40.610	10304
-122.490	48.395	98257
-87.732	41.941	60641
-94.480	38.829	64083
-77.337	34.743	28546
-95.738	29.807	77449
-118.272	33.786	90744
-118.017	34.145	91016
-87.278	33.733	35580
-84.611	33.882	30008
0.000	0.000	27519
-74.625	40.566	8869
-84.543	38.922	41051
-89.636	40.666	61605
-75.066	40.000	19137
-73.775	42.646	12208
-74.065	41.111	10952
-90.275	32.278	39212
-77.067	38.728	22308
-95.390	37.919	66749
-83.876	33.610	30014
-119.661	36.328	93230
-89.966	36.455	63837
-96.607	44.051	57028
-98.518	29.374	78211
-118.237	34.090	90031
-104.802	39.704	80017
-88.122	35.594	38329
-118.277	33.932	90061
-71.131	42.392	2140
-80.019	32.790	29407
-102.084	31.998	79701
-94.167	38.762	64090
-118.837	35.703	93287
-121.428	38.686	95673
-83.560	30.807	31632
-95.781	29.739	77494
-83.922	34.044	30019
-83.619	41.577	43537
-72.273	41.300	6371
-76.709	39.876	17407
-82.446	27.485	34212
-91.490	43.271	52172
-96.628	40.811	68510
-123.796	39.479	95437
-98.587	29.423	78237
-83.858	33.789	30052
-97.099	32.684	76014
-84.146	33.908	30047
-108.390	43.029	82501
-75.065	40.099	19006
-101.945	35.157	79159
-74.435	40.749	7928
-83.637	42.245	48197
-74.370	40.412	8816
-111.932	40.520	84065
-80.015	32.976	29445
-87.809	38.140	47633
-92.869	44.035	55927
-73.996	40.306	7740
-121.886	37.427	95131
-97.585	35.589	73120
-82.896	40.025	43230
-118.051	34.108	91007
-80.335	27.434	34950
-84.198	33.875	30084
-123.112	47.230	98584
-89.317	39.575	62568
-73.883	40.972	10701
-122.802	45.433	97223
-90.492	38.512	63026
-73.912	40.807	10454
-71.398	42.271	1702
-76.036	40.119	17519
-96.636	40.840	68507
-74.256	40.966	7470
-72.543	42.610	1354
-112.397	33.428	85338
-80.463	35.588	28041
-107.603	38.705	81415
-83.687	41.638	43615
-81.902	31.617	31545
-122.390	47.190	98443
-117.427	34.003	92509
-106.667	47.573	59337
-85.688	38.141	40219
-97.177	33.230	76207
-80.093	26.650	33406
-84.253	39.771	45427
-103.949	48.141	58801
-97.412	35.449	73110
-95.327	35.770	74403
-75.097	39.984	18134
-88.990	43.705	53946
-92.921	44.507	55009
-117.381	33.668	92530
-119.488	47.389	98851
-93.066	32.794	71040
-122.030	37.867	94507
-88.832	42.254	61008
-76.795	39.381	21133
-75.445	39.996	19312
-108.403	48.847	59542
-92.368	38.962	65203
-70.144	44.670	4938
-95.880	35.939	74008
-94.088	30.035	77705
-77.445	43.223	14625
-112.343	43.187	83221
-121.467	38.528	95820
-76.249	43.093	13209
-80.269	41.532	16111
-74.176	41.041	7430
-121.632	37.104	95037
-76.660	39.414	21093
-83.470	42.510	48377
-96.786	29.703	78962
-76.872	40.179	17339
-94.671	38.856	66223
-122.594	37.997	94930
-78.402	40.830	16651
-72.446	43.987	5038
-88.116	30.692	36607
-97.159	32.880	76034
-80.189	25.813	33137
-94.719	32.805	75683
-111.000	32.133	85746
-86.090	39.785	46201
-81.751	30.297	32205
-79.742	36.395	27375
-86.007	40.033	46060
-112.122	41.163	84315
-81.457	30.298	32224
0.000	0.000	96321
-82.108	33.497	30907
-73.893	40.940	10701
-75.160	39.925	19148
-95.718	29.891	77433
-82.551	27.454	34203
-76.173	41.234	18621
-87.769	41.778	60638
-71.085	42.321	2119
-122.499	37.902	94920
-75.308	38.759	19968
-68.589	44.413	4614
-77.304	38.590	22026
-74.266	40.517	8861
-88.309	42.041	60123
-71.120	42.569	1864
-118.304	46.037	99362
-77.572	38.695	20181
-86.150	39.776	46202
-96.655	31.748	76635
-87.649	41.758	60621
-117.258	33.043	92024
-81.844	34.984	29307
-92.245	34.742	72202
-122.046	38.254	94533
-96.116	35.991	74066
-77.250	38.821	22003
-73.956	41.030	10983
-121.795	42.235	97601
-92.961	44.833	55016
-89.236	40.837	61561
-71.797	42.250	1610
-72.908	41.372	6517
-84.519	39.146	45220
-80.597	36.517	27030
-81.693	33.579	29801
-73.237	44.495	5408
-123.673	41.061	65546
-105.001	39.824	80221
-110.065	40.258	84066
-94.667	31.576	75964
-73.974	40.907	7631
-108.535	45.425	59066
-82.961	36.709	24244
-74.483	41.572	12790
-122.310	47.404	98198
-84.572	42.708	48910
-75.756	43.344	13316
-100.757	46.736	58504
-121.245	38.678	95628
-98.149	26.222	78589
-93.232	44.602	55044
-71.390	45.052	3592
-98.668	36.803	73717
-93.233	33.269	71753
-88.927	37.533	62972
-78.296	36.733	23915
-87.715	41.626	60445
-84.671	38.820	41092
-88.235	42.401	60051
-95.464	30.168	77380
-118.845	34.212	91362
-122.100	47.637	98052
-78.205	34.311	28436
-122.703	45.425	97034
-84.501	38.068	40508
-84.797	43.601	48858
-73.490	40.820	11791
-110.789	32.298	85749
-85.683	42.940	49503
-81.484	40.532	44622
-75.381	40.627	18018
-107.946	44.010	82401
-80.647	35.175	28227
-87.720	41.951	60618
-82.846	34.084	30635
-93.615	42.041	50010
-91.219	43.665	54658
-116.109	40.717	89822
-122.667	47.674	98383
-122.092	37.634	94540
-85.060	36.981	42629
-105.064	39.896	80020
-74.279	40.251	7728
-96.843	32.769	75208
-118.091	34.572	93550
-84.348	41.863	49247
-105.938	48.407	59225
-94.356	35.475	72956
-74.101	41.149	10901
-90.355	38.713	63114
-73.576	43.319	12839
-90.559	30.420	70462
-99.091	28.897	78061
-77.810	36.784	23868
-95.335	41.655	51537
-92.438	43.989	55904
-104.637	38.256	81004
-76.812	35.143	28515
-81.178	39.989	43713
-97.759	30.427	78759
-74.783	40.725	7830
-100.523	39.820	67749
-79.741	39.861	15401
-73.584	43.315	12839
-124.182	40.822	95564
-85.520	43.291	49343
-79.637	34.486	29516
-73.202	43.858	5778
-121.805	39.754	95926
-85.818	38.232	40211
-79.738	40.448	15146
-117.214	32.928	92130
-78.911	36.008	27701
-118.282	34.036	90007
-75.291	43.117	13492
-87.631	40.108	61832
-82.562	28.014	33634
-73.200	41.221	6606
-97.781	30.414	78759
-87.753	41.872	60644
-116.695	35.257	92398
-99.035	29.942	78010
-85.690	36.752	42167
-90.385	38.582	63122
-80.271	26.006	33442
-87.930	43.050	53205
-89.209	42.672	53537
-76.949	36.691	23851
-83.058	42.393	48212
-83.794	32.090	31092
-98.364	40.909	68803
-74.399	40.411	8816
-104.853	38.844	80904
-87.971	41.770	60527
-121.332	38.784	95747
-90.443	38.354	63012
-88.034	42.409	60046
-122.387	37.741	94124
-122.352	37.971	94806
-87.982	42.007	60007
-83.606	41.740	48144
-105.264	40.218	80540
-87.419	46.543	49855
-96.342	41.308	68064
-114.345	48.239	59901
-104.588	36.359	87747
-73.987	40.767	10019
-112.145	33.377	85339
-122.522	41.727	96064
-94.045	35.296	72933
-98.223	26.268	78501
-93.180	45.004	55113
-96.860	32.991	75287
-83.565	42.595	48381
-118.280	33.947	90003
-86.208	41.662	46615
-118.309	33.990	90062
-97.348	32.637	76134
-119.609	34.932	93254
-104.074	40.227	80654
-78.522	39.373	25444
-79.208	37.362	24502
-74.117	40.628	10310
-77.504	43.206	14580
-82.544	42.631	48001
-105.114	40.183	80501
-77.665	42.811	14487
-82.107	41.401	44035
-111.920	40.335	84045
-71.167	42.685	1843
-89.273	33.543	39744
-75.565	38.066	21851
-84.050	36.019	37849
-81.512	41.506	44121
-82.857	31.552	31533
-118.185	33.872	90805
-117.827	34.644	93535
-79.756	34.911	28379
-96.111	32.369	75147
-97.655	29.687	78648
-78.371	36.675	23917
-88.641	34.873	38834
-83.129	38.084	41171
-77.067	42.859	14456
-83.077	39.945	43204
-92.999	45.057	55110
-97.678	29.900	78644
-74.430	40.451	8850
-81.792	41.290	44136
-83.106	38.118	41171
-90.733	32.355	39183
-97.398	27.796	78339
-74.019	42.783	12306
-96.174	42.476	51030
-74.525	40.785	7960
-84.042	33.450	30252
-118.076	33.852	90703
-95.694	29.702	77407
-86.992	33.445	35023
-90.890	32.279	39180
-89.866	35.040	38115
-77.570	40.623	17044
-96.753	33.028	75075
-121.191	38.824	95650
-96.667	40.137	68318
-86.234	41.823	49120
-82.765	39.872	43147
-118.165	34.190	91001
-109.346	37.870	84535
-91.812	33.610	71655
-75.388	42.304	13838
-99.497	27.525	78040
-82.317	34.871	29615
-75.593	38.378	21801
-80.476	40.873	16120
-74.352	40.972	7405
-118.309	33.933	90015
-98.121	28.330	78022
-98.468	29.432	78202
-88.715	34.206	38879
-77.418	38.881	20151
-105.022	42.504	82213
-116.299	48.242	83836
-76.361	37.127	23662
-98.492	45.449	57401
-77.047	42.555	14527
-122.584	45.394	97027
-87.412	39.688	47842
-104.870	38.946	80919
-94.443	39.264	64068
-81.773	40.564	44654
-88.903	38.491	62853
-94.830	38.876	66061
-82.438	29.364	32696
-86.846	34.988	35739
-92.010	44.354	55981
-95.933	36.152	74112
-85.690	42.884	49509
-106.355	31.772	79925
-86.807	36.134	37212
-88.284	41.829	60510
-90.151	32.214	39218
-100.895	46.830	58554
-123.131	44.040	97402
-89.746	39.594	62615
-122.266	37.496	94070
-72.741	40.939	11933
-99.003	31.718	76801
-98.454	26.717	78588
-92.920	30.365	70640
-110.137	34.286	85901
-95.745	38.206	66839
-120.448	34.939	93458
-119.074	36.087	93257
-85.239	42.323	49037
-87.891	42.018	60018
-118.124	33.909	90706
-122.576	38.098	94947
-81.824	27.886	33830
-86.158	41.698	46545
-91.747	30.009	70563
-89.654	42.301	61032
-81.049	38.471	25043
-120.178	48.471	98862
-92.643	34.504	72015
-122.940	46.161	98632
-98.148	43.213	57376
-89.621	34.157	38965
-79.760	40.431	15146
-86.605	33.627	35173
-88.043	44.522	54303
-90.711	44.745	54493
-122.459	47.181	98444
-92.316	34.748	72205
-87.243	41.539	46342
-95.055	42.310	51450
-86.159	39.840	46208
-84.481	39.124	45206
-83.166	43.025	48412
-119.156	36.253	93221
-73.954	40.698	11211
-106.958	36.021	87013
-92.808	41.022	52531
-65.987	18.155	754
-95.166	29.527	77598
-94.774	31.214	75941
-90.029	35.332	38053
-91.716	29.788	70538
-95.310	30.254	77306
-96.641	32.835	75150
-98.511	29.550	78216
-84.958	40.170	47394
-117.228	47.643	99216
-82.500	38.000	25514
-70.939	42.608	1923
-111.413	40.496	84032
-76.914	38.782	20735
-122.245	37.857	94705
-88.326	44.243	54915
-117.510	34.129	91739
-122.189	37.734	94603
-95.247	29.839	77078
-95.765	29.731	77450
-87.601	41.601	60473
-102.418	35.250	79092
-90.368	45.140	54451
-85.677	42.271	49009
-104.514	33.372	88201
-122.171	37.477	94025
-121.964	48.080	98252
-85.521	36.147	38501
-95.710	37.199	67301
-117.734	33.581	92656
-95.745	39.464	66436
-95.347	29.902	77039
-78.587	35.700	27529
-91.447	44.785	54701
-75.458	44.512	13633
-117.952	34.558	93543
-86.579	35.162	37334
-73.302	44.636	5486
-95.496	29.719	77074
-76.378	41.480	18632
-121.027	35.576	93428
-66.610	18.005	731
-86.869	33.483	35211
-94.414	41.201	50858
-104.943	39.758	80205
-81.949	26.460	33931
-82.490	39.961	43025
-89.057	41.220	61370
-80.713	35.160	28105
-96.304	30.630	77840
-84.076	35.988	37931
-119.821	39.607	89506
-114.622	32.723	85364
-85.133	42.764	48849
-119.278	35.502	93263
-76.959	36.701	23851
-73.812	40.902	10803
-81.365	28.505	32806
-78.802	40.279	15934
-116.786	47.677	83814
-80.021	34.721	29709
-121.806	36.975	95076
-105.070	39.749	80214
-95.182	38.786	66006
-87.975	43.059	53208
-81.801	41.429	44135
-82.580	28.907	34428
-82.901	42.409	48236
-93.272	37.139	65804
-80.784	28.449	32927
-86.042	41.679	46516
-97.221	32.881	76180
-122.267	37.558	94404
-89.376	38.337	62263
-121.793	37.999	94509
-82.661	27.711	33712
-95.300	32.337	75701
-98.165	32.389	76465
-74.130	40.956	7452
-95.643	32.516	75790
-71.131	41.713	2720
-77.394	38.870	22033
-73.891	42.832	12309
-76.986	38.896	20002
-71.002	42.660	1921
-83.053	40.309	43015
-80.387	27.278	34953
-94.693	38.856	66221
-74.103	41.483	12553
-116.413	43.503	83634
-74.637	40.354	8540
-99.610	48.861	58367
-90.842	44.281	54615
-106.184	31.671	79928
-83.662	43.076	48503
-94.670	40.351	64479
-81.620	35.278	28150
-86.976	34.607	35601
-95.452	29.801	77092
-118.365	33.977	90302
-89.474	40.693	61571
-97.181	31.567	76708
-84.558	39.251	45231
-75.543	40.512	18062
-120.236	37.957	95379
-89.986	38.517	62220
-122.124	37.822	94556
-73.964	41.724	12528
-81.304	35.862	28681
-94.368	41.071	50801
-86.790	33.460	35209
-122.424	37.753	94122
-86.270	39.849	46254
-80.686	35.376	28027
-78.907	35.956	27707
-70.985	42.041	2333
-104.912	39.827	80022
-82.761	42.808	48062
-85.704	38.168	40213
-79.793	34.963	28379
-85.941	43.467	49412
-104.669	40.406	80631
-74.266	40.139	8527
-115.283	36.088	89148
-97.318	34.918	73095
-80.642	28.133	32935
-90.201	32.304	39203
-111.760	33.212	85249
-117.572	34.418	92329
-87.033	38.017	47611
-81.198	41.590	44024
-75.156	39.549	8318
-87.798	41.902	60302
-73.899	40.821	10459
-74.381	43.008	12095
-74.186	40.730	7103
-122.353	37.946	94801
-84.331	39.079	45255
-83.588	35.800	37863
-85.226	38.211	40065
-105.240	38.441	81212
-71.746	42.846	3086
-89.078	36.562	42050
-96.034	41.123	68046
-71.447	42.755	3060
-86.001	41.685	46514
-85.240	34.996	37412
-106.670	35.055	87105
-96.850	32.751	75208
-93.157	44.547	55057
-78.679	42.907	14086
-76.993	38.943	20017
-123.071	43.764	97424
-84.306	42.553	48819
-122.256	38.335	94558
-120.666	37.421	95303
-80.071	26.749	33407
-111.788	33.325	85296
-73.230	41.346	6468
-90.123	38.614	62205
-93.863	41.602	50263
-75.678	39.951	19380
-73.608	41.273	10590
-87.765	41.882	60644
-85.063	42.986	48846
-119.771	39.163	89703
-111.905	33.495	85251
-122.337	47.462	98198
-84.262	40.039	45373
-91.687	41.294	52353
-78.360	34.991	28329
-98.663	33.951	76367
-122.186	47.770	98011
-117.298	34.103	95825
-75.049	39.447	8360
-98.158	29.155	78114
-94.664	38.978	66204
-75.587	38.804	19950
-94.844	31.306	75904
-99.244	30.073	78025
-78.651	41.908	16725
-81.173	37.334	24701
-117.935	34.085	91790
-88.745	44.048	54963
-97.574	35.414	73119
-78.510	38.876	22664
-85.139	35.061	37421
-118.338	33.980	90302
-91.925	32.757	71220
-77.862	39.438	25443
-73.520	40.766	11801
-79.885	34.288	29532
-78.837	35.832	27560
-88.022	41.934	60101
-83.387	40.951	43316
-83.729	42.662	48353
-71.703	43.220	3229
-98.057	26.161	78537
-118.355	33.995	90043
-80.872	40.220	43901
-88.511	46.762	49908
-80.247	25.981	33328
-86.177	32.390	36117
-97.829	29.944	78640
-84.480	34.033	30066
-111.753	33.254	85249
-86.838	35.372	37047
-80.671	28.142	32935
-158.471	59.041	99576
-82.070	33.405	30906
-71.131	42.631	1810
-85.648	38.178	40218
-106.462	31.785	79930
-89.061	41.141	61334
-76.613	39.460	21093
-81.370	28.648	32701
-81.820	31.190	31566
-119.102	46.230	99301
-105.079	40.442	80538
-92.989	45.279	55025
-83.565	41.625	43609
-117.475	34.114	92336
-108.127	32.697	88043
-75.156	39.965	19123
-73.905	40.710	11385
-88.371	44.252	54915
-83.392	42.674	48329
-118.248	33.887	90220
-71.225	42.348	2465
-74.296	44.840	12953
-122.279	47.325	98001
-81.632	38.347	25301
-91.528	37.642	65560
-98.118	26.185	78516
-75.919	40.391	19605
-122.296	37.967	94803
-90.106	29.861	70072
-86.769	36.179	37207
-117.676	34.040	91762
-82.010	41.033	44254
-104.388	32.828	88210
-72.817	41.419	6492
-88.269	44.283	54130
-112.023	33.582	85028
-72.940	40.937	11778
-90.674	40.447	61455
-96.504	41.441	68025
-95.375	30.110	77386
-90.313	38.831	63031
-86.760	38.331	47513
-71.104	42.275	2126
-98.685	46.885	58401
-84.442	39.145	45209
-77.364	38.913	20171
-93.135	44.865	55120
-96.937	33.162	75068
-84.614	34.020	30144
-87.179	34.357	35619
-77.288	35.250	28523
-70.980	42.385	2152
-98.776	38.376	67530
-97.806	30.453	78750
-87.714	41.713	60655
-111.338	47.471	59404
-70.910	41.886	2346
-74.908	40.058	8010
-78.696	43.004	14051
-89.703	35.035	38017
-80.253	40.193	15301
-76.089	39.290	21678
-74.082	40.969	7652
-105.152	39.676	80228
-110.090	34.504	85937
-72.635	41.272	6443
-118.488	34.273	91344
-80.550	35.421	28025
-80.696	28.361	32953
-80.035	40.569	15237
-86.207	39.619	46142
-84.150	39.231	45122
-89.102	43.543	53923
-104.967	39.913	80233
-87.648	41.950	60613
-73.035	41.558	6702
-74.169	40.552	10312
-76.500	39.279	21222
-106.652	35.079	87102
-76.996	40.210	17055
-90.236	38.641	63108
-96.601	32.725	75185
-76.643	40.281	17033
-123.116	44.044	97402
-122.868	42.343	97504
-81.763	35.334	28040
-105.343	40.603	80512
-74.150	39.965	8753
-64.781	17.735	820
-117.895	48.531	99114
-87.927	43.005	53215
-85.734	41.644	46540
-94.884	47.485	56601
-86.657	36.265	37138
-105.373	39.470	80470
-87.045	35.585	38401
-116.954	33.742	92544
-117.075	32.671	91950
-82.023	35.122	29349
-95.221	29.702	77506
-84.191	31.549	31707
-121.973	38.522	95694
-74.039	40.764	7087
-92.666	42.786	50619
-96.645	33.011	75074
-72.527	44.245	5602
-96.925	32.643	75137
-84.359	39.084	45230
-89.660	37.178	63740
-80.247	25.980	33025
-76.146	36.787	23464
-96.373	33.023	75173
-100.821	32.322	79512
-88.838	43.828	54971
-71.650	42.838	3055
-86.923	34.460	35640
-73.832	40.938	10708
-84.316	38.392	41031
-70.871	42.493	1945
-82.619	43.271	48422
-84.227	43.167	48649
-89.632	40.680	61605
-75.162	40.057	19138
-87.806	41.959	60706
-82.758	36.855	24219
-77.055	38.725	22308
-117.186	33.830	92571
-73.005	41.291	6477
-109.706	48.543	59501
-81.481	40.766	44646
-68.371	45.475	4455
-98.244	27.755	78384
-80.972	34.015	29206
-87.798	42.087	60025
-121.644	36.707	93906
-115.068	36.081	89120
-106.689	44.320	82834
